Eastern Date Hour,Eastern Date Hour,Zone Name,Zone PTID,DAM Zonal LBMP,DAM Zonal Losses,DAM Zonal Congestion,DAM Zonal Price Version
15-03-2023 19:00,EDT,CAPITL,61757,56.29,1.42,-31.63,1
15-03-2023 20:00,EDT,CAPITL,61757,52.55,1.38,-28.92,1
15-03-2023 21:00,EDT,CAPITL,61757,45.86,1.17,-25.82,1
15-03-2023 22:00,EDT,CAPITL,61757,41.73,1.18,-21.29,1
15-03-2023 23:00,EDT,CAPITL,61757,35.67,1.41,-9.99,1
16-03-2023 00:00,EDT,CAPITL,61757,33.19,1.16,-12.3,1
16-03-2023 01:00,EDT,CAPITL,61757,32,1.17,-11.26,1
16-03-2023 02:00,EDT,CAPITL,61757,30.49,1.19,-9.52,1
16-03-2023 03:00,EDT,CAPITL,61757,30.58,1.2,-9.75,1
16-03-2023 04:00,EDT,CAPITL,61757,31.5,1.19,-10.86,1
16-03-2023 05:00,EDT,CAPITL,61757,33.34,1.1,-14.73,1
16-03-2023 06:00,EDT,CAPITL,61757,48.9,1.85,-21.36,1
16-03-2023 07:00,EDT,CAPITL,61757,58.22,1.88,-30.99,1
16-03-2023 08:00,EDT,CAPITL,61757,49.71,1.68,-24.44,1
16-03-2023 09:00,EDT,CAPITL,61757,40.15,1.61,-14.44,1
16-03-2023 10:00,EDT,CAPITL,61757,31.72,1.56,-6.82,1
16-03-2023 11:00,EDT,CAPITL,61757,30.92,1.27,-8.85,1
16-03-2023 12:00,EDT,CAPITL,61757,31.36,0.8,-16.96,1
16-03-2023 13:00,EDT,CAPITL,61757,29.95,0.78,-15.67,1
16-03-2023 14:00,EDT,CAPITL,61757,29.34,0.81,-14.78,1
16-03-2023 15:00,EDT,CAPITL,61757,30.12,0.78,-16.33,1
16-03-2023 16:00,EDT,CAPITL,61757,31.35,0.92,-15.41,1
16-03-2023 17:00,EDT,CAPITL,61757,40,1.04,-21.59,1
16-03-2023 18:00,EDT,CAPITL,61757,47.83,1.29,-26.03,1
16-03-2023 19:00,EDT,CAPITL,61757,51.69,1.51,-26.95,1
16-03-2023 20:00,EDT,CAPITL,61757,48.06,1.4,-25.51,1
16-03-2023 21:00,EDT,CAPITL,61757,38.66,1.17,-20.59,1
16-03-2023 22:00,EDT,CAPITL,61757,34.66,1.23,-15.34,1
16-03-2023 23:00,EDT,CAPITL,61757,31.63,1.23,-10.3,1
17-03-2023 00:00,EDT,CAPITL,61757,31.23,0.93,-14.55,1
17-03-2023 01:00,EDT,CAPITL,61757,30.52,0.64,-18.67,1
17-03-2023 02:00,EDT,CAPITL,61757,29.13,0.65,-17.27,1
17-03-2023 03:00,EDT,CAPITL,61757,29.47,0.55,-19.51,1
17-03-2023 04:00,EDT,CAPITL,61757,31.4,0.42,-23.98,1
17-03-2023 05:00,EDT,CAPITL,61757,34.39,0.74,-22.58,1
17-03-2023 06:00,EDT,CAPITL,61757,45.88,0.77,-33.52,1
17-03-2023 07:00,EDT,CAPITL,61757,60.33,0.55,-51.43,1
17-03-2023 08:00,EDT,CAPITL,61757,51.01,0.92,-36.87,1
17-03-2023 09:00,EDT,CAPITL,61757,47.77,0.73,-35.87,1
17-03-2023 10:00,EDT,CAPITL,61757,36.65,1,-20.48,1
17-03-2023 11:00,EDT,CAPITL,61757,35.35,0.88,-20.56,1
17-03-2023 12:00,EDT,CAPITL,61757,35.14,0.75,-22.72,1
17-03-2023 13:00,EDT,CAPITL,61757,33.82,0.65,-22.89,1
17-03-2023 14:00,EDT,CAPITL,61757,33.66,0.52,-24.63,1
17-03-2023 15:00,EDT,CAPITL,61757,35.58,0.31,-30.13,1
17-03-2023 16:00,EDT,CAPITL,61757,37.42,0.29,-32.52,1
17-03-2023 17:00,EDT,CAPITL,61757,46.02,0.28,-41.13,1
17-03-2023 18:00,EDT,CAPITL,61757,47.2,0.32,-41.75,1
17-03-2023 19:00,EDT,CAPITL,61757,55.35,0.34,-49.7,1
17-03-2023 20:00,EDT,CAPITL,61757,48.06,0.34,-42.4,1
17-03-2023 21:00,EDT,CAPITL,61757,39.1,0.22,-35.51,1
17-03-2023 22:00,EDT,CAPITL,61757,36.6,0.2,-33.21,1
17-03-2023 23:00,EDT,CAPITL,61757,33.73,0.31,-27.6,1
18-03-2023 00:00,EDT,CAPITL,61757,31.82,0.43,-24.26,1
18-03-2023 01:00,EDT,CAPITL,61757,30.61,0.43,-23.06,1
18-03-2023 02:00,EDT,CAPITL,61757,29.93,0.43,-22.39,1
18-03-2023 03:00,EDT,CAPITL,61757,29.14,0.46,-21,1
18-03-2023 04:00,EDT,CAPITL,61757,28.94,0.5,-20.33,1
18-03-2023 05:00,EDT,CAPITL,61757,28.75,0.62,-17.92,1
18-03-2023 06:00,EDT,CAPITL,61757,31.84,0.71,-19.25,1
18-03-2023 07:00,EDT,CAPITL,61757,38.08,0.56,-26.8,1
18-03-2023 08:00,EDT,CAPITL,61757,33.45,0.87,-15.54,1
18-03-2023 09:00,EDT,CAPITL,61757,32.01,0.77,-14.86,1
18-03-2023 10:00,EDT,CAPITL,61757,30.74,0.77,-14.91,1
18-03-2023 11:00,EDT,CAPITL,61757,31.26,0.63,-18.44,1
18-03-2023 12:00,EDT,CAPITL,61757,30.3,0.46,-20.32,1
18-03-2023 13:00,EDT,CAPITL,61757,28.45,0.4,-19.97,1
18-03-2023 14:00,EDT,CAPITL,61757,28.4,0.38,-20.49,1
18-03-2023 15:00,EDT,CAPITL,61757,31.32,0.25,-25.95,1
18-03-2023 16:00,EDT,CAPITL,61757,33.28,0.33,-26.39,1
18-03-2023 17:00,EDT,CAPITL,61757,41.46,0.61,-26.86,1
18-03-2023 18:00,EDT,CAPITL,61757,47.13,0.78,-29.01,1
18-03-2023 19:00,EDT,CAPITL,61757,48.67,0.92,-27.78,1
18-03-2023 20:00,EDT,CAPITL,61757,47.88,0.99,-27.02,1
18-03-2023 21:00,EDT,CAPITL,61757,40.29,0.94,-20.44,1
18-03-2023 22:00,EDT,CAPITL,61757,36.03,0.92,-16.74,1
18-03-2023 23:00,EDT,CAPITL,61757,34.17,0.75,-16.4,1
19-03-2023 00:00,EDT,CAPITL,61757,32.17,0.88,-12.19,1
19-03-2023 01:00,EDT,CAPITL,61757,30.15,0.84,-10.31,1
19-03-2023 02:00,EDT,CAPITL,61757,30.11,0.83,-10.05,1
19-03-2023 03:00,EDT,CAPITL,61757,29.68,0.87,-9.04,1
19-03-2023 04:00,EDT,CAPITL,61757,31.52,0.71,-14.96,1
19-03-2023 05:00,EDT,CAPITL,61757,33.19,0.69,-16.46,1
19-03-2023 06:00,EDT,CAPITL,61757,37.14,0.77,-19.33,1
19-03-2023 07:00,EDT,CAPITL,61757,39.16,0.73,-22.29,1
19-03-2023 08:00,EDT,CAPITL,61757,38.65,0.73,-21.8,1
19-03-2023 09:00,EDT,CAPITL,61757,35.44,0.73,-17.78,1
19-03-2023 10:00,EDT,CAPITL,61757,35.75,0.79,-18.53,1
19-03-2023 11:00,EDT,CAPITL,61757,34.96,0.8,-17.57,1
19-03-2023 12:00,EDT,CAPITL,61757,33.92,0.72,-17.82,1
19-03-2023 13:00,EDT,CAPITL,61757,34.82,0.64,-20.29,1
19-03-2023 14:00,EDT,CAPITL,61757,33.44,0.61,-21.06,1
19-03-2023 15:00,EDT,CAPITL,61757,35.12,0.46,-25.18,1
19-03-2023 16:00,EDT,CAPITL,61757,38.38,0.44,-28.39,1
19-03-2023 17:00,EDT,CAPITL,61757,48.96,0.76,-30.85,1
19-03-2023 18:00,EDT,CAPITL,61757,53.02,1.18,-30.04,1
19-03-2023 19:00,EDT,CAPITL,61757,58.42,1.39,-31.65,1
19-03-2023 20:00,EDT,CAPITL,61757,55.42,1.26,-30.75,1
19-03-2023 21:00,EDT,CAPITL,61757,51.58,1.16,-28.03,1
19-03-2023 22:00,EDT,CAPITL,61757,42.03,0.87,-24.71,1
19-03-2023 23:00,EDT,CAPITL,61757,35.84,1.15,-13.02,1
20-03-2023 00:00,EDT,CAPITL,61757,33.35,0.61,-18.87,1
20-03-2023 01:00,EDT,CAPITL,61757,34.1,0.5,-22.42,1
20-03-2023 02:00,EDT,CAPITL,61757,34.62,0.37,-25.55,1
20-03-2023 03:00,EDT,CAPITL,61757,35.75,0.38,-27.24,1
20-03-2023 04:00,EDT,CAPITL,61757,37.67,0.42,-28.51,1
20-03-2023 05:00,EDT,CAPITL,61757,38.48,1.05,-14.61,1
20-03-2023 06:00,EDT,CAPITL,61757,53.47,1.31,-23.81,1
20-03-2023 07:00,EDT,CAPITL,61757,80.33,0.48,-65.25,1
20-03-2023 08:00,EDT,CAPITL,61757,65.11,0.32,-55.52,1
20-03-2023 09:00,EDT,CAPITL,61757,43.79,0.14,-37.94,1
20-03-2023 10:00,EDT,CAPITL,61757,38.29,0.08,-35.01,1
20-03-2023 11:00,EDT,CAPITL,61757,37.23,0.04,-35.07,1
20-03-2023 12:00,EDT,CAPITL,61757,35.05,0.04,-33.1,1
20-03-2023 13:00,EDT,CAPITL,61757,34.54,0.04,-32.57,1
20-03-2023 14:00,EDT,CAPITL,61757,34.65,0.04,-32.79,1
20-03-2023 15:00,EDT,CAPITL,61757,36.1,0.03,-34.46,1
20-03-2023 16:00,EDT,CAPITL,61757,38.86,0.03,-37.26,1
20-03-2023 17:00,EDT,CAPITL,61757,57.41,0.05,-55.22,1
20-03-2023 18:00,EDT,CAPITL,61757,61.19,0.15,-55.31,1
20-03-2023 19:00,EDT,CAPITL,61757,72.59,0.35,-61.11,1
20-03-2023 20:00,EDT,CAPITL,61757,70.26,0.25,-62.43,1
20-03-2023 21:00,EDT,CAPITL,61757,60.88,0.16,-55.73,1
20-03-2023 22:00,EDT,CAPITL,61757,46.15,0.15,-40.84,1
20-03-2023 23:00,EDT,CAPITL,61757,38.93,0.37,-23.19,1
21-03-2023 00:00,EDT,CAPITL,61757,33.46,0.26,-21.48,1
21-03-2023 01:00,EDT,CAPITL,61757,29.51,0.35,-14.43,1
21-03-2023 02:00,EDT,CAPITL,61757,29.4,0.35,-14.6,1
21-03-2023 03:00,EDT,CAPITL,61757,28.94,0.34,-14.01,1
21-03-2023 04:00,EDT,CAPITL,61757,31.7,0.33,-16.4,1
21-03-2023 05:00,EDT,CAPITL,61757,36.29,0.48,-18.03,1
21-03-2023 06:00,EDT,CAPITL,61757,55.49,0.49,-31.91,1
21-03-2023 07:00,EDT,CAPITL,61757,76.68,0.41,-55.63,1
21-03-2023 08:00,EDT,CAPITL,61757,57.43,0.37,-37.69,1
21-03-2023 09:00,EDT,CAPITL,61757,36.58,0.23,-20.12,1
21-03-2023 10:00,EDT,CAPITL,61757,31.64,0.16,-20.72,1
21-03-2023 11:00,EDT,CAPITL,61757,31.12,0.09,-25.07,1
21-03-2023 12:00,EDT,CAPITL,61757,31.12,0.08,-25.88,1
21-03-2023 13:00,EDT,CAPITL,61757,30.27,0.07,-25.05,1
21-03-2023 14:00,EDT,CAPITL,61757,30.13,0.07,-24.9,1
21-03-2023 15:00,EDT,CAPITL,61757,31.12,0.07,-26.42,1
21-03-2023 16:00,EDT,CAPITL,61757,31.84,0.09,-26.14,1
21-03-2023 17:00,EDT,CAPITL,61757,37.01,0.11,-29.71,1
21-03-2023 18:00,EDT,CAPITL,61757,53.01,0.15,-42.77,1
21-03-2023 19:00,EDT,CAPITL,61757,57.3,0.4,-37.95,1
21-03-2023 20:00,EDT,CAPITL,61757,51.3,0.38,-29.82,1
21-03-2023 21:00,EDT,CAPITL,61757,44.78,0.27,-29.41,1
21-03-2023 22:00,EDT,CAPITL,61757,33.47,0.46,-15.2,1
21-03-2023 23:00,EDT,CAPITL,61757,28.35,0.46,-5.9,1
22-03-2023 00:00,EDT,CAPITL,61757,24.96,0.47,-4.84,1
22-03-2023 01:00,EDT,CAPITL,61757,24.87,0.43,-7.22,1
22-03-2023 02:00,EDT,CAPITL,61757,24.02,0.45,-6.14,1
22-03-2023 03:00,EDT,CAPITL,61757,23.47,0.42,-4.9,1
22-03-2023 04:00,EDT,CAPITL,61757,24.95,0.45,-7.12,1
22-03-2023 05:00,EDT,CAPITL,61757,27.53,0.25,-12.57,1
22-03-2023 06:00,EDT,CAPITL,61757,44.13,0.47,-18.94,1
22-03-2023 07:00,EDT,CAPITL,61757,50.25,0.48,-21.27,1
22-03-2023 08:00,EDT,CAPITL,61757,40.91,0.41,-17.83,1
22-03-2023 09:00,EDT,CAPITL,61757,30.64,0.34,-13.36,1
22-03-2023 10:00,EDT,CAPITL,61757,28.26,0.2,-16.78,1
22-03-2023 11:00,EDT,CAPITL,61757,27.09,0.16,-16.69,1
22-03-2023 12:00,EDT,CAPITL,61757,26.27,0.13,-18.19,1
22-03-2023 13:00,EDT,CAPITL,61757,26.29,0.11,-19.02,1
22-03-2023 14:00,EDT,CAPITL,61757,25.51,0.13,-17.14,1
22-03-2023 15:00,EDT,CAPITL,61757,26.6,0.1,-20.52,1
22-03-2023 16:00,EDT,CAPITL,61757,29.9,0.11,-21.68,1
22-03-2023 17:00,EDT,CAPITL,61757,36.31,0.1,-30.55,1
22-03-2023 18:00,EDT,CAPITL,61757,44.93,0.13,-37.66,1
22-03-2023 19:00,EDT,CAPITL,61757,53.01,0.21,-42.53,1
22-03-2023 20:00,EDT,CAPITL,61757,48.2,0.11,-42.62,1
22-03-2023 21:00,EDT,CAPITL,61757,37.18,0.11,-31.94,1
22-03-2023 22:00,EDT,CAPITL,61757,30.75,0.15,-23.34,1
22-03-2023 23:00,EDT,CAPITL,61757,27.38,0.19,-16.94,1
23-03-2023 00:00,EDT,CAPITL,61757,26.44,0.17,-15.83,1
23-03-2023 01:00,EDT,CAPITL,61757,24.05,0.11,-15.72,1
23-03-2023 02:00,EDT,CAPITL,61757,23.4,0.11,-15.17,1
23-03-2023 03:00,EDT,CAPITL,61757,22.81,0.13,-14.56,1
23-03-2023 04:00,EDT,CAPITL,61757,23.77,0.13,-15.52,1
23-03-2023 05:00,EDT,CAPITL,61757,26.04,0.21,-15.72,1
23-03-2023 06:00,EDT,CAPITL,61757,33.67,0.19,-24.51,1
23-03-2023 07:00,EDT,CAPITL,61757,51.52,0.12,-45.51,1
23-03-2023 08:00,EDT,CAPITL,61757,49.94,0.12,-44.56,1
23-03-2023 09:00,EDT,CAPITL,61757,39.95,0.09,-35.69,1
23-03-2023 10:00,EDT,CAPITL,61757,41.13,0.11,-36.22,1
23-03-2023 11:00,EDT,CAPITL,61757,39.83,0.1,-35.04,1
23-03-2023 12:00,EDT,CAPITL,61757,36.14,0.11,-30.87,1
23-03-2023 13:00,EDT,CAPITL,61757,32.92,0.11,-27.88,1
23-03-2023 14:00,EDT,CAPITL,61757,31.84,0.11,-26.58,1
23-03-2023 15:00,EDT,CAPITL,61757,33.63,0.11,-28.36,1
23-03-2023 16:00,EDT,CAPITL,61757,35,0.1,-30.26,1
23-03-2023 17:00,EDT,CAPITL,61757,44.63,0.04,-42.87,1
23-03-2023 18:00,EDT,CAPITL,61757,48.43,0.15,-43.64,1
23-03-2023 19:00,EDT,CAPITL,61757,49.89,0.18,-44.56,1
23-03-2023 20:00,EDT,CAPITL,61757,45.72,0.12,-41.69,1
23-03-2023 21:00,EDT,CAPITL,61757,37,0.07,-34.84,1
23-03-2023 22:00,EDT,CAPITL,61757,31.13,0.06,-28.96,1
23-03-2023 23:00,EDT,CAPITL,61757,26.33,0.26,-15.26,1
24-03-2023 00:00,EDT,CAPITL,61757,22.03,0.47,-5.53,1
24-03-2023 01:00,EDT,CAPITL,61757,20.9,0.45,-4.94,1
24-03-2023 02:00,EDT,CAPITL,61757,19.84,0.46,-4.55,1
24-03-2023 03:00,EDT,CAPITL,61757,19.68,0.47,-4.07,1
24-03-2023 04:00,EDT,CAPITL,61757,19.97,0.48,-4.37,1
24-03-2023 05:00,EDT,CAPITL,61757,18.88,0.65,-0.18,1
24-03-2023 06:00,EDT,CAPITL,61757,27.23,0.88,-2.5,1
24-03-2023 07:00,EDT,CAPITL,61757,39.72,0.69,-20.38,1
24-03-2023 08:00,EDT,CAPITL,61757,36.54,0.93,-11.74,1
24-03-2023 09:00,EDT,CAPITL,61757,38.52,0.75,-16.78,1
24-03-2023 10:00,EDT,CAPITL,61757,33.45,0.61,-15.33,1
24-03-2023 11:00,EDT,CAPITL,61757,29.99,0.61,-12.43,1
24-03-2023 12:00,EDT,CAPITL,61757,27.45,0.58,-8.82,1
24-03-2023 13:00,EDT,CAPITL,61757,31.99,0.25,-22.38,1
24-03-2023 14:00,EDT,CAPITL,61757,29.71,0.24,-20.41,1
24-03-2023 15:00,EDT,CAPITL,61757,30.1,0.25,-20.58,1
24-03-2023 16:00,EDT,CAPITL,61757,32.73,0.24,-24.41,1
24-03-2023 17:00,EDT,CAPITL,61757,37.83,0.3,-28.28,1
24-03-2023 18:00,EDT,CAPITL,61757,44.04,0.34,-33.96,1
24-03-2023 19:00,EDT,CAPITL,61757,44.47,0.55,-28.66,1
24-03-2023 20:00,EDT,CAPITL,61757,41.96,0.42,-29.45,1
24-03-2023 21:00,EDT,CAPITL,61757,36.38,0.45,-22.98,1
24-03-2023 22:00,EDT,CAPITL,61757,28.87,0.61,-11.36,1
24-03-2023 23:00,EDT,CAPITL,61757,26.74,0.53,-8,1
25-03-2023 00:00,EDT,CAPITL,61757,26.05,0.65,-6.36,1
25-03-2023 01:00,EDT,CAPITL,61757,25.07,0.62,-6.65,1
25-03-2023 02:00,EDT,CAPITL,61757,24.42,0.6,-7,1
25-03-2023 03:00,EDT,CAPITL,61757,24.48,0.56,-8.22,1
25-03-2023 04:00,EDT,CAPITL,61757,26.72,0.36,-14.6,1
25-03-2023 05:00,EDT,CAPITL,61757,29.17,0.19,-22.53,1
25-03-2023 06:00,EDT,CAPITL,61757,35.05,0.16,-30.32,1
25-03-2023 07:00,EDT,CAPITL,61757,35.87,0.16,-30.29,1
25-03-2023 08:00,EDT,CAPITL,61757,41.01,0.23,-33.71,1
25-03-2023 09:00,EDT,CAPITL,61757,43.69,0.33,-32.8,1
25-03-2023 10:00,EDT,CAPITL,61757,43.16,0.38,-31.56,1
25-03-2023 11:00,EDT,CAPITL,61757,43.49,0.34,-33.17,1
25-03-2023 12:00,EDT,CAPITL,61757,43.83,0.27,-35.46,1
25-03-2023 13:00,EDT,CAPITL,61757,41.27,0.26,-32.9,1
25-03-2023 14:00,EDT,CAPITL,61757,39.88,0.25,-32.04,1
25-03-2023 15:00,EDT,CAPITL,61757,39.58,0.22,-32.42,1
25-03-2023 16:00,EDT,CAPITL,61757,40.84,0.14,-36.15,1
25-03-2023 17:00,EDT,CAPITL,61757,49.18,0.17,-43.38,1
25-03-2023 18:00,EDT,CAPITL,61757,47.41,0.22,-39.59,1
25-03-2023 19:00,EDT,CAPITL,61757,52.61,0.24,-44.25,1
25-03-2023 20:00,EDT,CAPITL,61757,48.94,0.24,-40.57,1
25-03-2023 21:00,EDT,CAPITL,61757,41.56,0.19,-33.77,1
25-03-2023 22:00,EDT,CAPITL,61757,33.62,0.24,-25.76,1
25-03-2023 23:00,EDT,CAPITL,61757,31.59,0.23,-23.58,1
26-03-2023 00:00,EDT,CAPITL,61757,32.39,0.13,-26.68,1
26-03-2023 01:00,EDT,CAPITL,61757,30.21,0.13,-24.5,1
26-03-2023 02:00,EDT,CAPITL,61757,28.71,0.14,-22.51,1
26-03-2023 03:00,EDT,CAPITL,61757,28.87,0.13,-23.17,1
26-03-2023 04:00,EDT,CAPITL,61757,29.64,0.13,-23.93,1
26-03-2023 05:00,EDT,CAPITL,61757,30.05,0.14,-24.33,1
26-03-2023 06:00,EDT,CAPITL,61757,31.46,0.13,-25.77,1
26-03-2023 07:00,EDT,CAPITL,61757,35.2,0.12,-29.95,1
26-03-2023 08:00,EDT,CAPITL,61757,35.85,0.12,-30.73,1
26-03-2023 09:00,EDT,CAPITL,61757,33.65,0.12,-28,1
26-03-2023 10:00,EDT,CAPITL,61757,33.86,0.11,-28.69,1
26-03-2023 11:00,EDT,CAPITL,61757,32.37,0.12,-26.69,1
26-03-2023 12:00,EDT,CAPITL,61757,32.06,0.1,-26.91,1
26-03-2023 13:00,EDT,CAPITL,61757,30.18,0.07,-26.41,1
26-03-2023 14:00,EDT,CAPITL,61757,29.33,0.06,-25.9,1
26-03-2023 15:00,EDT,CAPITL,61757,29.77,0.06,-26.38,1
26-03-2023 16:00,EDT,CAPITL,61757,33.89,0.06,-30.88,1
26-03-2023 17:00,EDT,CAPITL,61757,37.15,0.08,-33.85,1
26-03-2023 18:00,EDT,CAPITL,61757,50.36,0.03,-49.11,1
26-03-2023 19:00,EDT,CAPITL,61757,56.19,0.23,-49.66,1
26-03-2023 20:00,EDT,CAPITL,61757,50.05,0.3,-41.26,1
26-03-2023 21:00,EDT,CAPITL,61757,40.83,0.27,-33.12,1
26-03-2023 22:00,EDT,CAPITL,61757,32.74,0.34,-22.91,1
26-03-2023 23:00,EDT,CAPITL,61757,28.66,0.36,-16.98,1
27-03-2023 00:00,EDT,CAPITL,61757,21.29,0.65,-0.19,1
27-03-2023 01:00,EDT,CAPITL,61757,20.57,0.6,0,1
27-03-2023 02:00,EDT,CAPITL,61757,20.38,0.55,0,1
27-03-2023 03:00,EDT,CAPITL,61757,20.51,0.52,0,1
27-03-2023 04:00,EDT,CAPITL,61757,21.25,0.68,0,1
27-03-2023 05:00,EDT,CAPITL,61757,22.31,0.71,-1.37,1
27-03-2023 06:00,EDT,CAPITL,61757,38.77,0.87,-13.56,1
27-03-2023 07:00,EDT,CAPITL,61757,47.6,0.93,-22.11,1
27-03-2023 08:00,EDT,CAPITL,61757,40.62,0.78,-16.82,1
27-03-2023 09:00,EDT,CAPITL,61757,33.04,0.71,-9.35,1
27-03-2023 10:00,EDT,CAPITL,61757,30.19,0.71,-6.45,1
27-03-2023 11:00,EDT,CAPITL,61757,27.66,0.61,-6.08,1
27-03-2023 12:00,EDT,CAPITL,61757,27.68,0.51,-8.84,1
27-03-2023 13:00,EDT,CAPITL,61757,27.79,0.43,-10.13,1
27-03-2023 14:00,EDT,CAPITL,61757,30.76,0.34,-17.99,1
27-03-2023 15:00,EDT,CAPITL,61757,32.62,0.42,-16.81,1
27-03-2023 16:00,EDT,CAPITL,61757,37.15,0.31,-25.61,1
27-03-2023 17:00,EDT,CAPITL,61757,46.87,0.36,-35.15,1
27-03-2023 18:00,EDT,CAPITL,61757,49.25,0.44,-36.25,1
27-03-2023 19:00,EDT,CAPITL,61757,49.3,0.85,-25.52,1
27-03-2023 20:00,EDT,CAPITL,61757,44.22,0.88,-19.49,1
27-03-2023 21:00,EDT,CAPITL,61757,38.43,0.73,-18.38,1
27-03-2023 22:00,EDT,CAPITL,61757,34.16,0.58,-17.36,1
27-03-2023 23:00,EDT,CAPITL,61757,27.07,0.78,-3.89,1
28-03-2023 00:00,EDT,CAPITL,61757,23.27,0.75,-0.32,1
28-03-2023 01:00,EDT,CAPITL,61757,22.47,0.7,0,1
28-03-2023 02:00,EDT,CAPITL,61757,21.99,0.7,0,1
28-03-2023 03:00,EDT,CAPITL,61757,22.26,0.65,0,1
28-03-2023 04:00,EDT,CAPITL,61757,22.45,0.78,0,1
28-03-2023 05:00,EDT,CAPITL,61757,25.31,0.88,-1.96,1
28-03-2023 06:00,EDT,CAPITL,61757,41.66,1.05,-16.12,1
28-03-2023 07:00,EDT,CAPITL,61757,53.29,1.21,-23.3,1
28-03-2023 08:00,EDT,CAPITL,61757,46.79,1.04,-19.71,1
28-03-2023 09:00,EDT,CAPITL,61757,40.18,0.78,-16.45,1
28-03-2023 10:00,EDT,CAPITL,61757,33.13,0.78,-8.73,1
28-03-2023 11:00,EDT,CAPITL,61757,30.15,0.78,-6.34,1
28-03-2023 12:00,EDT,CAPITL,61757,31.89,0.33,-19.22,1
28-03-2023 13:00,EDT,CAPITL,61757,28.18,0.52,-8.98,1
28-03-2023 14:00,EDT,CAPITL,61757,28.96,0.33,-15.9,1
28-03-2023 15:00,EDT,CAPITL,61757,29.9,0.33,-17.04,1
28-03-2023 16:00,EDT,CAPITL,61757,38.55,0.18,-32.4,1
28-03-2023 17:00,EDT,CAPITL,61757,48.41,0.26,-39.8,1
28-03-2023 18:00,EDT,CAPITL,61757,46.48,0.6,-29.59,1
28-03-2023 19:00,EDT,CAPITL,61757,52.47,0.85,-30.52,1
28-03-2023 20:00,EDT,CAPITL,61757,46.52,0.94,-22.59,1
28-03-2023 21:00,EDT,CAPITL,61757,43.11,0.66,-25.41,1
28-03-2023 22:00,EDT,CAPITL,61757,34.21,0.79,-13.62,1
28-03-2023 23:00,EDT,CAPITL,61757,26.99,0.86,-3.53,1
29-03-2023 00:00,EDT,CAPITL,61757,22.36,0.67,0,1
29-03-2023 01:00,EDT,CAPITL,61757,21.48,0.69,0,1
29-03-2023 02:00,EDT,CAPITL,61757,21.15,0.62,0,1
29-03-2023 03:00,EDT,CAPITL,61757,21.47,0.74,-0.06,1
29-03-2023 04:00,EDT,CAPITL,61757,21.99,0.75,-0.42,1
29-03-2023 05:00,EDT,CAPITL,61757,25.13,0.84,-2.23,1
29-03-2023 06:00,EDT,CAPITL,61757,43.81,0.92,-19.3,1
29-03-2023 07:00,EDT,CAPITL,61757,51.91,0.98,-25.02,1
29-03-2023 08:00,EDT,CAPITL,61757,42.43,0.91,-15.41,1
29-03-2023 09:00,EDT,CAPITL,61757,31.39,0.66,-9.56,1
29-03-2023 10:00,EDT,CAPITL,61757,29.78,0.2,-21.65,1
29-03-2023 11:00,EDT,CAPITL,61757,29.1,0.13,-23.84,1
29-03-2023 12:00,EDT,CAPITL,61757,27.84,0.08,-24.25,1
29-03-2023 13:00,EDT,CAPITL,61757,27.2,0.08,-23.82,1
29-03-2023 14:00,EDT,CAPITL,61757,28.27,0.04,-26.46,1
29-03-2023 15:00,EDT,CAPITL,61757,29.74,0.02,-28.67,1
29-03-2023 16:00,EDT,CAPITL,61757,32.94,0.03,-31.87,1
29-03-2023 17:00,EDT,CAPITL,61757,43.15,0.03,-42.21,1
29-03-2023 18:00,EDT,CAPITL,61757,49.61,0.04,-48.26,1
29-03-2023 19:00,EDT,CAPITL,61757,55.23,0.21,-48.94,1
29-03-2023 20:00,EDT,CAPITL,61757,50.73,0.21,-44.45,1
29-03-2023 21:00,EDT,CAPITL,61757,43.99,0.1,-40.71,1
29-03-2023 22:00,EDT,CAPITL,61757,35.1,0.11,-31.63,1
29-03-2023 23:00,EDT,CAPITL,61757,26.64,0.5,-8.36,1
30-03-2023 00:00,EDT,CAPITL,61757,22.9,0.68,-1.46,1
30-03-2023 01:00,EDT,CAPITL,61757,22.68,0.62,-3.29,1
30-03-2023 02:00,EDT,CAPITL,61757,22.17,0.62,-2.58,1
30-03-2023 03:00,EDT,CAPITL,61757,22.02,0.67,-1.03,1
30-03-2023 04:00,EDT,CAPITL,61757,23.2,0.7,-1.82,1
30-03-2023 05:00,EDT,CAPITL,61757,26.58,0.83,-4,1
30-03-2023 06:00,EDT,CAPITL,61757,46.02,0.88,-23.21,1
30-03-2023 07:00,EDT,CAPITL,61757,51,1.06,-23.53,1
30-03-2023 08:00,EDT,CAPITL,61757,41.31,0.84,-18.48,1
30-03-2023 09:00,EDT,CAPITL,61757,33.99,0.61,-13.59,1
30-03-2023 10:00,EDT,CAPITL,61757,31.14,0.43,-14.74,1
30-03-2023 11:00,EDT,CAPITL,61757,32.06,0.22,-23.25,1
30-03-2023 12:00,EDT,CAPITL,61757,31.7,0.13,-26.48,1
30-03-2023 13:00,EDT,CAPITL,61757,31.63,0.07,-28.79,1
30-03-2023 14:00,EDT,CAPITL,61757,31.7,0.07,-29.01,1
30-03-2023 15:00,EDT,CAPITL,61757,31.88,0.07,-29.21,1
30-03-2023 16:00,EDT,CAPITL,61757,34.63,0.07,-32.3,1
